age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,label
46,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,40,United_States,1
55,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,60,United_States,0
20,Private,Some_college,10,Never_married,Other_service,Own_child,White,Male,40,United_States,0
30,Private,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,50,United_States,0
19,Private,HS_grad,9,Never_married,Other_service,Own_child,White,Female,20,United_States,0
30,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,40,United_States,1
31,Self_emp_not_inc,Assoc_acdm,12,Married_civ_spouse,Craft_repair,Not_in_family,White,Male,50,United_States,1
26,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,96,United_States,0
53,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,60,United_States,1
24,Local_gov,Some_college,10,Never_married,Adm_clerical,Not_in_family,White,Female,40,United_States,0
24,Private,Some_college,10,Separated,Prof_specialty,Own_child,White,Male,54,United_States,0
36,Private,HS_grad,9,Divorced,Exec_managerial,Unmarried,White,Female,50,United_States,0
39,Private,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,50,United_States,1
53,Private,HS_grad,9,Divorced,Machine_op_inspct,Unmarried,Black,Male,32,United_States,0
75,Self_emp_inc,HS_grad,9,Widowed,Sales,Other_relative,Asian_Pac_Islander,Male,35,United_States,1
36,Private,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,50,United_States,1
46,Self_emp_inc,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,40,United_States,0
56,Self_emp_inc,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,40,United_States,1
29,Private,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,Black,Male,40,United_States,0
60,Private,9th,5,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,49,United_States,0
58,Private,HS_grad,9,Widowed,Sales,Not_in_family,White,Male,38,United_States,0
67,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,55,United_States,0
35,Private,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,38,United_States,1
39,Self_emp_not_inc,Some_college,10,Married_civ_spouse,Farming_fishing,Husband,White,Male,80,United_States,0
37,Private,Some_college,10,Married_civ_spouse,Transport_moving,Husband,White,Male,50,United_States,0
63,Self_emp_not_inc,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,30,United_States,0
47,Private,11th,7,Divorced,Other_service,Not_in_family,White,Female,38,United_States,0
23,Private,Bachelors,13,Never_married,Adm_clerical,Own_child,White,Female,40,United_States,0
55,Private,HS_grad,9,Separated,Machine_op_inspct,Not_in_family,White,Male,45,United_States,0
49,Private,11th,7,Married_civ_spouse,Sales,Wife,White,Female,40,United_States,0
39,Private,Assoc_voc,11,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,40,United_States,1
23,Private,HS_grad,9,Never_married,Machine_op_inspct,Own_child,White,Male,40,United_States,0
19,Private,Some_college,10,Never_married,Other_service,Own_child,White,Female,12,United_States,0
44,Private,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,40,United_States,1
25,Private,Assoc_voc,11,Never_married,Other_service,Unmarried,Amer_Indian_Eskimo,Female,40,United_States,0
35,Private,Assoc_voc,11,Divorced,Prof_specialty,Own_child,Black,Male,40,United_States,0
23,Local_gov,HS_grad,9,Divorced,Adm_clerical,Own_child,White,Female,40,Cuba,0
48,Private,Assoc_voc,11,Married_civ_spouse,Craft_repair,Husband,White,Male,40,United_States,0
48,Private,Some_college,10,Divorced,Handlers_cleaners,Own_child,White,Male,40,United_States,0
44,Private,HS_grad,9,Divorced,Adm_clerical,Unmarried,Black,Female,40,United_States,0
55,Self_emp_not_inc,Bachelors,13,Married_civ_spouse,Exec_managerial,Wife,White,Female,25,United_States,0
33,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,50,United_States,0
18,Private,12th,8,Never_married,Handlers_cleaners,Own_child,White,Male,20,United_States,0
24,Private,Bachelors,13,Never_married,Adm_clerical,Own_child,White,Male,30,United_States,0
32,Local_gov,Assoc_acdm,12,Married_civ_spouse,Protective_serv,Husband,White,Male,56,England,1
24,State_gov,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,20,United_States,0
27,Private,Bachelors,13,Married_civ_spouse,Adm_clerical,Husband,White,Male,45,United_States,0
39,Private,Assoc_acdm,12,Married_civ_spouse,Tech_support,Husband,White,Male,40,France,1
26,Local_gov,10th,6,Married_civ_spouse,Other_service,Husband,White,Male,40,United_States,0
34,Private,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,40,United_States,1
41,State_gov,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,75,United_States,1
32,Self_emp_inc,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,50,United_States,0
56,Local_gov,Masters,14,Married_civ_spouse,Exec_managerial,Husband,Black,Male,40,United_States,1
59,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,50,United_States,1
44,Private,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,60,United_States,1
35,Private,Bachelors,13,Never_married,Sales,Own_child,Asian_Pac_Islander,Male,40,South,0
52,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,Other,Male,40,Columbia,0
30,Private,Some_college,10,Never_married,Prof_specialty,Own_child,White,Male,50,United_States,0
23,Private,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,40,United_States,0
43,Private,HS_grad,9,Never_married,Adm_clerical,Unmarried,White,Female,43,United_States,1
61,Private,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,50,United_States,0
38,Private,HS_grad,9,Never_married,Adm_clerical,Unmarried,White,Female,35,United_States,0
68,Private,10th,6,Married_civ_spouse,Sales,Husband,White,Male,16,United_States,0
41,Private,Masters,14,Never_married,Exec_managerial,Not_in_family,White,Male,50,United_States,1
42,Self_emp_not_inc,Some_college,10,Never_married,Prof_specialty,Not_in_family,White,Male,40,United_States,0
19,Private,HS_grad,9,Divorced,Other_service,Not_in_family,White,Female,40,United_States,0
31,Private,11th,7,Married_spouse_absent,Handlers_cleaners,Not_in_family,Asian_Pac_Islander,Male,40,India,0
40,Self_emp_inc,Assoc_acdm,12,Married_civ_spouse,Craft_repair,Husband,White,Male,50,United_States,0
32,Private,Bachelors,13,Never_married,Tech_support,Not_in_family,Asian_Pac_Islander,Female,40,Philippines,0
51,Self_emp_inc,HS_grad,9,Divorced,Exec_managerial,Not_in_family,White,Male,40,United_States,1
44,Local_gov,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,40,United_States,1
23,Private,Bachelors,13,Never_married,Sales,Own_child,White,Female,30,England,0
44,Private,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,45,United_States,0
24,Private,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,60,United_States,0
34,Private,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,60,United_States,0
61,Private,Masters,14,Married_civ_spouse,Prof_specialty,Husband,Asian_Pac_Islander,Male,45,India,1
30,Local_gov,Bachelors,13,Never_married,Exec_managerial,Own_child,White,Male,40,United_States,0
45,Private,Bachelors,13,Never_married,Craft_repair,Not_in_family,White,Male,40,United_States,0
22,Private,Assoc_voc,11,Never_married,Adm_clerical,Own_child,White,Female,40,United_States,0
49,Private,Some_college,10,Married_civ_spouse,Other_service,Husband,White,Male,40,United_States,0
39,Private,Assoc_acdm,12,Widowed,Adm_clerical,Unmarried,White,Female,45,United_States,0
34,Private,Some_college,10,Never_married,Adm_clerical,Other_relative,White,Female,40,United_States,0
52,Local_gov,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,40,United_States,1
24,Private,Assoc_voc,11,Never_married,Adm_clerical,Not_in_family,White,Female,40,United_States,0
38,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,45,United_States,1
19,Private,11th,7,Never_married,Machine_op_inspct,Own_child,White,Male,40,United_States,0
24,Private,HS_grad,9,Never_married,Other_service,Not_in_family,White,Female,30,United_States,0
25,Private,Assoc_acdm,12,Never_married,Other_service,Own_child,White,Male,43,United_States,0
71,Private,7th_8th,4,Widowed,Transport_moving,Not_in_family,White,Male,10,United_States,0
27,Private,HS_grad,9,Married_civ_spouse,Prof_specialty,Wife,Black,Female,40,United_States,0
28,Private,Assoc_voc,11,Never_married,Tech_support,Not_in_family,Black,Female,40,United_States,0
54,Private,Assoc_voc,11,Married_civ_spouse,Protective_serv,Husband,Black,Male,38,Jamaica,1
18,Private,11th,7,Never_married,Sales,Own_child,Black,Female,10,United_States,0
49,Private,HS_grad,9,Married_civ_spouse,Other_service,Husband,Black,Male,40,United_States,0
36,Private,HS_grad,9,Married_spouse_absent,Other_service,Unmarried,White,Female,25,United_States,0
57,Private,HS_grad,9,Widowed,Transport_moving,Unmarried,White,Male,50,United_States,0
56,Federal_gov,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,40,Portugal,1
17,Private,10th,6,Never_married,Other_service,Own_child,White,Male,20,United_States,0
30,Private,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,50,United_States,0
41,Private,10th,6,Never_married,Sales,Own_child,White,Female,40,United_States,0
26,Private,HS_grad,9,Never_married,Handlers_cleaners,Own_child,White,Male,40,United_States,0
61,Private,10th,6,Married_civ_spouse,Craft_repair,Husband,White,Male,48,United_States,0
24,Private,HS_grad,9,Never_married,Machine_op_inspct,Not_in_family,White,Male,45,United_States,0
44,Private,11th,7,Never_married,Other_service,Not_in_family,White,Female,40,United_States,0
38,State_gov,Masters,14,Never_married,Prof_specialty,Other_relative,White,Female,40,United_States,0
25,Private,Bachelors,13,Never_married,Sales,Own_child,White,Male,50,United_States,0
34,Private,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,70,United_States,0
38,Private,Some_college,10,Never_married,Transport_moving,Not_in_family,White,Male,40,United_States,0
42,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,55,United_States,0
48,Private,7th_8th,4,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,40,United_States,0
38,Private,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,40,United_States,1
52,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,50,United_States,1
55,State_gov,Assoc_voc,11,Widowed,Prof_specialty,Unmarried,White,Female,40,United_States,0
41,Self_emp_not_inc,HS_grad,9,Divorced,Farming_fishing,Other_relative,White,Male,20,United_States,0
45,Private,5th_6th,3,Never_married,Machine_op_inspct,Own_child,White,Female,35,United_States,0
49,Private,7th_8th,4,Never_married,Machine_op_inspct,Not_in_family,Asian_Pac_Islander,Male,45,Laos,0
19,Private,Some_college,10,Never_married,Other_service,Not_in_family,White,Male,20,United_States,0
39,Private,Bachelors,13,Married_civ_spouse,Adm_clerical,Husband,White,Male,45,United_States,0
43,Private,Some_college,10,Never_married,Other_service,Not_in_family,White,Male,45,United_States,0
42,Private,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,65,United_States,0
17,Private,11th,7,Never_married,Handlers_cleaners,Own_child,White,Male,12,United_States,0
30,Private,Assoc_acdm,12,Never_married,Prof_specialty,Not_in_family,Black,Female,25,United_States,0
61,Local_gov,Masters,14,Divorced,Prof_specialty,Not_in_family,White,Female,70,United_States,0
48,Private,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,40,United_States,1
57,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,40,United_States,1
27,Private,5th_6th,3,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,45,Mexico,0
24,Private,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,48,United_States,0
41,Private,12th,8,Divorced,Transport_moving,Not_in_family,White,Male,84,United_States,1
42,Private,HS_grad,9,Widowed,Transport_moving,Unmarried,White,Male,40,United_States,0
34,Private,Bachelors,13,Never_married,Prof_specialty,Own_child,White,Female,15,United_States,0
47,Private,HS_grad,9,Divorced,Exec_managerial,Unmarried,White,Female,43,United_States,0
50,Private,HS_grad,9,Never_married,Adm_clerical,Not_in_family,White,Male,40,United_States,0
30,Private,HS_grad,9,Never_married,Craft_repair,Not_in_family,White,Male,40,United_States,0
38,Private,Bachelors,13,Married_civ_spouse,Craft_repair,Husband,White,Male,45,United_States,0
31,Private,HS_grad,9,Married_civ_spouse,Prof_specialty,Husband,White,Male,55,United_States,1
44,Private,Some_college,10,Married_civ_spouse,Adm_clerical,Wife,White,Female,45,United_States,1
34,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,38,United_States,0
52,Private,HS_grad,9,Divorced,Machine_op_inspct,Not_in_family,Black,Male,40,United_States,1
34,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,50,United_States,0
31,Private,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,40,United_States,0
68,Private,Some_college,10,Divorced,Sales,Not_in_family,White,Female,20,United_States,0
22,Private,HS_grad,9,Never_married,Adm_clerical,Own_child,White,Female,40,Mexico,0
42,Private,Bachelors,13,Never_married,Exec_managerial,Not_in_family,White,Female,35,United_States,0
37,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,35,United_States,0
36,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,35,United_States,0
38,Private,Some_college,10,Divorced,Adm_clerical,Unmarried,White,Female,30,United_States,0
72,Without_pay,HS_grad,9,Married_civ_spouse,Other_service,Husband,White,Male,55,United_States,0
40,Private,5th_6th,3,Married_civ_spouse,Other_service,Husband,White,Male,40,Mexico,0
19,Private,Some_college,10,Never_married,Sales,Own_child,White,Male,30,United_States,0
55,Private,Assoc_voc,11,Married_civ_spouse,Craft_repair,Husband,White,Male,50,Hungary,1
30,Private,Assoc_acdm,12,Married_civ_spouse,Craft_repair,Husband,White,Male,40,United_States,0
52,Private,Bachelors,13,Separated,Adm_clerical,Unmarried,White,Female,40,United_States,0
29,Private,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,45,United_States,1
41,Private,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,Black,Male,4,United_States,0
29,Private,Bachelors,13,Never_married,Adm_clerical,Not_in_family,White,Female,45,United_States,0
24,Private,Bachelors,13,Never_married,Sales,Not_in_family,White,Female,20,United_States,0
46,Self_emp_not_inc,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,45,United_States,1
44,Private,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,60,United_States,1
17,Private,10th,6,Never_married,Sales,Own_child,Black,Female,15,United_States,0
35,Private,Assoc_voc,11,Divorced,Other_service,Unmarried,White,Female,35,United_States,0
38,Private,HS_grad,9,Divorced,Craft_repair,Unmarried,White,Male,40,United_States,0
36,Private,9th,5,Never_married,Handlers_cleaners,Own_child,White,Male,40,United_States,0
24,Private,11th,7,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,60,United_States,0
38,Self_emp_not_inc,Bachelors,13,Married_civ_spouse,Farming_fishing,Husband,White,Male,99,United_States,0
19,Private,11th,7,Never_married,Sales,Not_in_family,White,Female,40,Honduras,0
30,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,45,United_States,0
36,Local_gov,Assoc_voc,11,Married_civ_spouse,Transport_moving,Husband,Amer_Indian_Eskimo,Male,40,United_States,0
27,Private,Some_college,10,Never_married,Craft_repair,Not_in_family,White,Male,45,United_States,0
27,Private,Assoc_acdm,12,Married_civ_spouse,Adm_clerical,Husband,White,Male,40,United_States,1
65,Federal_gov,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,Black,Male,40,United_States,1
37,Private,Masters,14,Never_married,Exec_managerial,Not_in_family,Black,Female,40,United_States,1
17,Private,11th,7,Never_married,Sales,Own_child,White,Male,30,United_States,0
57,Private,5th_6th,3,Married_civ_spouse,Transport_moving,Husband,Black,Male,50,United_States,0
54,Self_emp_not_inc,Masters,14,Divorced,Prof_specialty,Not_in_family,White,Female,30,United_States,0
21,Private,Some_college,10,Never_married,Other_service,Not_in_family,White,Female,40,United_States,0
43,Private,HS_grad,9,Separated,Handlers_cleaners,Not_in_family,White,Male,40,United_States,0
50,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,40,United_States,0
38,Private,11th,7,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,48,United_States,1
